participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P17,NGEED,1,incomplete,video,,,,,,2.0931915283202898,False
P17,NGEED,2,incomplete,video,,,,,,0.7108612060546875,False
P17,AGEM KANAN,1,late,video,2.1950000000000003,2.7349999999999994,2.402000000000001,3.1239999999999952,1.610999999999997,32.26385803222655,False
P17,AGEM KANAN,2,ok,video,2.2070000000000007,1.6670000000000016,1.527000000000001,2.6529999999999987,8.527999999999999,66.7485321044922,False
P17,AGEM KIRI,1,late,video,1.5139999999999958,1.875,0.7360000000000042,3.0959999999999894,8.081999999999994,31.971948242187523,False
P17,AGEM KIRI,2,late,video,1.9299999999999926,1.9429999999999978,1.3340000000000032,3.646000000000001,8.125,54.57652587890624,False
P17,NGEED,3,incomplete,video,,,,,,1.6516784667968523,False
P17,NGEED,4,incomplete,video,,,,,,0.568359375,False
P17,AGEM KANAN,3,ok,video,1.4580000000000268,4.665999999999997,1.0,2.853999999999985,1.5419999999999732,55.294677734375,False
P17,AGEM KANAN,4,ok,video,2.194000000000017,2.61099999999999,0.9300000000000068,2.151999999999987,8.067999999999984,64.15825500488279,False
P17,AGEM KIRI,3,ok,video,1.1949999999999932,2.7350000000000136,0.8059999999999832,2.555000000000007,1.19399999999996,69.14141845703125,False
P17,AGEM KIRI,4,ok,video,1.2630000000000337,2.930999999999983,1.2080000000000268,2.513999999999953,1.1949999999999932,68.18736572265624,False
