participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P26,NGEED,1,ok,video,1.3119999999999994,3.027000000000001,0.8609999999999989,1.8795000000000002,3.0980000000000003,49.46226806640624,False
P26,NGEED,2,ok,video,0.7920000000000016,3.3339999999999996,1.471,1.7560000000000002,7.663999999999998,67.39778747558591,False
P26,AGEM KANAN,1,ok,video,0.8740000000000023,3.530999999999999,1.5379999999999967,1.716000000000001,0.0,59.640777587890625,False
P26,AGEM KANAN,2,ok,video,1.0,3.4029999999999987,1.666000000000004,1.4229999999999947,0.0,69.44833374023438,False
P26,AGEM KIRI,1,ok,video,0.6659999999999968,2.3329999999999984,1.597999999999999,2.716000000000008,7.13900000000001,68.2166809082031,False
P26,AGEM KIRI,2,late,video,0.5409999999999968,1.722999999999999,1.6099999999999994,3.548500000000004,2.528000000000006,53.909405517578136,False
P26,NGEED,3,ok,video,2.194000000000017,2.541999999999973,1.2630000000000337,1.450999999999965,6.873999999999967,68.86530151367185,False
P26,NGEED,4,ok,video,0.875,3.2630000000000337,1.33299999999997,1.575999999999965,0.6669999999999732,56.349591064453136,False
P26,AGEM KANAN,3,ok,video,1.19399999999996,2.611000000000047,1.92999999999995,2.048000000000002,0.9300000000000068,57.941619873046875,False
P26,AGEM KANAN,4,ok,video,1.80499999999995,3.125,1.5410000000000537,2.082499999999982,0.0,61.959503173828125,False
P26,AGEM KIRI,3,ok,video,2.069000000000017,1.8059999999999832,1.5270000000000437,2.152499999999975,0.0,59.74273681640625,False
P26,AGEM KIRI,4,ok,video,1.0,2.930000000000007,1.2779999999999632,1.8120000000000118,0.5970000000000368,57.257232666015625,False
